i	Nodes	Mean	Max	Min	Median	Std	N
615	733	58.4213507175446	58.4213507175446	58.4213507175446	58.4213507175446	NA	1
616	738	18.8690962791443	18.8690962791443	18.8690962791443	18.8690962791443	NA	1
617	750	19.8010714054108	19.8010714054108	19.8010714054108	19.8010714054108	NA	1
618	755	27.408787727356	27.408787727356	27.408787727356	27.408787727356	NA	1
619	766	83.6116299629211	83.6116299629211	83.6116299629211	83.6116299629211	NA	1
620	772	65.1520798206329	65.1520798206329	65.1520798206329	65.1520798206329	NA	1
621	775	11.8186811208725	12.8989944458008	10.7383677959442	11.8186811208725	1.52779375572595	2
622	788	22.8543430566788	32.4856200218201	13.2230660915375	22.8543430566788	13.6206825070744	2
623	802	22.0297966003418	22.0297966003418	22.0297966003418	22.0297966003418	NA	1
624	807	11.8065192699432	11.8065192699432	11.8065192699432	11.8065192699432	NA	1
625	829	22.3862972259521	22.3862972259521	22.3862972259521	22.3862972259521	NA	1
626	836	19.3652811050415	19.3652811050415	19.3652811050415	19.3652811050415	NA	1
627	839	27.7096734046936	27.7096734046936	27.7096734046936	27.7096734046936	NA	1
628	847	18.1590118408203	18.1590118408203	18.1590118408203	18.1590118408203	NA	1
629	851	54.4269912242889	64.2406663894653	44.6133160591125	54.4269912242889	13.8786325153165	2
630	852	68.7046332359314	68.7046332359314	68.7046332359314	68.7046332359314	NA	1
631	858	19.0440390110016	19.0440390110016	19.0440390110016	19.0440390110016	NA	1
632	865	35.3665232658386	35.3665232658386	35.3665232658386	35.3665232658386	NA	1
633	873	19.4298405647278	19.4298405647278	19.4298405647278	19.4298405647278	NA	1
634	876	36.9996646642685	46.0154654979706	27.9838638305664	36.9996646642685	12.7502678146761	2
635	879	20.9328436851501	20.9328436851501	20.9328436851501	20.9328436851501	NA	1
636	881	12.8578681945801	12.8578681945801	12.8578681945801	12.8578681945801	NA	1
637	886	25.6964547634125	25.6964547634125	25.6964547634125	25.6964547634125	NA	1
638	894	12.8312213420868	12.8312213420868	12.8312213420868	12.8312213420868	NA	1
639	906	20.0271010398865	22.9589023590088	17.0952997207642	20.0271010398865	4.14619318768611	2
640	914	23.8260641098022	23.8260641098022	23.8260641098022	23.8260641098022	NA	1
641	915	36.2903604507446	36.2903604507446	36.2903604507446	36.2903604507446	NA	1
642	916	13.2637865543365	13.2637865543365	13.2637865543365	13.2637865543365	NA	1
643	918	27.0445181131363	41.4257566928864	12.6632795333862	27.0445181131363	20.3381426432057	2
644	923	27.8346865177155	27.8346865177155	27.8346865177155	27.8346865177155	NA	1
645	937	13.7791600227356	13.7791600227356	13.7791600227356	13.7791600227356	NA	1
646	945	14.7663822174072	14.7663822174072	14.7663822174072	14.7663822174072	NA	1
647	959	41.452469587326	48.7578203678131	34.147118806839	41.452469587326	10.3313261516577	2
648	963	22.7505114078522	22.7505114078522	22.7505114078522	22.7505114078522	NA	1
